日期,國家,城市,項目,次數,min,max,median,variance
2021-07-21,TW,Tainan,pm10,167,3.0,81.0,28.0,3018.03
2021-08-16,TW,Tainan,pm10,167,7.0,41.0,16.0,331.13
2021-08-19,TW,Tainan,pm10,165,4.0,52.0,16.0,608.22
2021-09-13,TW,Tainan,pm10,151,2.0,51.0,18.0,866.96
2021-01-13,TW,Tainan,pm10,161,7.0,74.0,57.0,1164.60
2021-01-14,TW,Tainan,pm10,167,20.0,72.0,51.0,1213.83
2021-08-10,TW,Tainan,pm10,164,5.0,66.0,21.0,1200.40
2021-01-03,TW,Tainan,pm10,167,23.0,170.0,41.0,2185.42
2021-06-10,TW,Tainan,pm10,168,5.0,54.0,25.0,950.68
2021-06-19,TW,Tainan,pm10,168,5.0,50.0,24.0,626.31
2021-07-16,TW,Tainan,pm10,144,6.0,39.0,17.0,616.27
2021-09-12,TW,Tainan,pm10,168,7.0,61.0,24.0,990.38
2021-08-01,TW,Tainan,pm10,150,1.0,53.0,15.0,2327.66
2021-09-01,TW,Tainan,pm10,167,6.0,136.0,21.0,1263.55
2021-04-22,TW,Tainan,pm10,167,30.0,87.0,50.0,917.36
2021-07-13,TW,Tainan,pm10,154,4.0,39.0,20.0,499.41
2021-07-24,TW,Tainan,pm10,168,6.0,50.0,20.0,1007.20
2021-08-18,TW,Tainan,pm10,167,5.0,53.0,14.0,398.73
2021-02-03,TW,Tainan,pm10,165,52.0,91.0,70.0,783.61
2021-06-12,TW,Tainan,pm10,165,10.0,54.0,28.0,1056.66
2021-02-07,TW,Tainan,pm10,168,50.0,101.0,69.0,1414.49
2021-03-08,TW,Tainan,pm10,166,23.0,101.0,53.0,2249.70
2021-03-22,TW,Tainan,pm10,166,29.0,84.0,55.0,1265.65
2021-06-28,TW,Tainan,pm10,140,5.0,36.0,11.0,515.56
2021-08-02,TW,Tainan,pm10,155,2.0,52.0,13.0,1822.92
2021-03-14,TW,Tainan,pm10,166,36.0,74.0,57.0,476.84
2021-04-19,TW,Tainan,pm10,166,48.0,102.0,64.0,739.57
2021-06-14,TW,Tainan,pm10,163,1.0,36.0,15.0,566.89
2021-06-30,TW,Tainan,pm10,167,10.0,50.0,22.0,536.61
2021-07-18,TW,Tainan,pm10,141,6.0,45.0,18.0,654.24
2021-07-23,TW,Tainan,pm10,165,6.0,76.0,28.0,1828.78
2021-08-30,TW,Tainan,pm10,168,4.0,53.0,29.0,926.65
2021-01-12,TW,Tainan,pm10,168,1.0,80.0,56.0,4704.48
2021-01-19,TW,Tainan,pm10,161,43.0,106.0,56.0,864.28
2021-04-04,TW,Tainan,pm10,168,24.0,90.0,52.0,1616.72
2021-05-05,TW,Tainan,pm10,168,3.0,62.0,27.0,2139.96
2021-06-05,TW,Tainan,pm10,142,5.0,42.0,12.0,893.15
2021-07-06,TW,Tainan,pm10,165,7.0,51.0,17.0,786.79
2021-08-13,TW,Tainan,pm10,167,2.0,33.0,14.0,422.41
2021-01-10,TW,Tainan,pm10,167,25.0,57.0,40.0,528.12
2021-07-28,TW,Tainan,pm10,168,10.0,71.0,25.0,1757.63
2021-02-18,TW,Tainan,pm10,165,36.0,105.0,54.0,1654.63
2021-03-31,TW,Tainan,pm10,165,10.0,81.0,23.0,729.95
2021-04-21,TW,Tainan,pm10,167,41.0,79.0,56.0,552.29
2021-04-24,TW,Tainan,pm10,168,26.0,74.0,49.0,830.88
2021-07-10,TW,Tainan,pm10,120,7.0,37.0,17.0,394.17
2021-08-06,TW,Tainan,pm10,149,6.0,71.0,30.0,2788.15
2021-01-29,TW,Tainan,pm10,168,17.0,101.0,55.0,5392.52
2021-02-28,TW,Tainan,pm10,168,29.0,82.0,48.0,783.01
2021-04-14,TW,Tainan,pm10,168,28.0,68.0,51.0,700.08
2021-07-05,TW,Tainan,pm10,153,5.0,54.0,20.0,382.85
2021-08-22,TW,Tainan,pm10,168,2.0,31.0,12.0,311.87
2021-10-01,TW,Tainan,pm10,166,13.0,67.0,31.0,1286.04
2020-12-28,TW,Tainan,pm10,165,10.0,72.0,42.0,2079.10
2021-03-30,TW,Tainan,pm10,165,10.0,68.0,28.0,1227.52
2021-06-25,TW,Tainan,pm10,160,4.0,38.0,14.0,656.40
2021-02-06,TW,Tainan,pm10,168,28.0,111.0,60.0,3231.36
2021-03-15,TW,Tainan,pm10,166,31.0,91.0,57.0,1341.24
2021-03-16,TW,Tainan,pm10,167,21.0,94.0,54.0,2464.87
2021-05-29,TW,Tainan,pm10,127,5.0,41.0,13.0,305.58
2021-09-21,TW,Tainan,pm10,168,5.0,44.0,20.0,588.60
2021-09-23,TW,Tainan,pm10,166,12.0,53.0,25.0,627.05
2021-01-15,TW,Tainan,pm10,163,27.0,79.0,58.0,882.14
2021-03-25,TW,Tainan,pm10,165,25.0,76.0,51.0,1320.66
2021-04-09,TW,Tainan,pm10,167,17.0,91.0,40.0,2160.71
2021-06-01,TW,Tainan,pm10,158,5.0,42.0,17.0,604.40
2021-07-02,TW,Tainan,pm10,141,3.0,50.0,20.0,311.79
2021-09-06,TW,Tainan,pm10,165,2.0,27.0,12.0,284.63
2021-01-08,TW,Tainan,pm10,168,5.0,52.0,26.0,985.18
2021-01-16,TW,Tainan,pm10,168,40.0,116.0,73.0,2165.44
2021-02-17,TW,Tainan,pm10,167,37.0,85.0,63.0,1188.04
2021-04-03,TW,Tainan,pm10,168,14.0,56.0,32.0,1099.52
2021-04-07,TW,Tainan,pm10,165,27.0,73.0,51.0,753.80
2021-04-16,TW,Tainan,pm10,167,21.0,71.0,44.0,1289.22
2021-08-04,TW,Tainan,pm10,165,2.0,52.0,15.0,1528.19
2021-05-10,TW,Tainan,pm10,154,5.0,48.0,18.0,571.63
2021-06-08,TW,Tainan,pm10,165,5.0,54.0,25.0,988.13
2021-06-17,TW,Tainan,pm10,164,5.0,52.0,26.0,798.56
2021-08-09,TW,Tainan,pm10,165,1.0,64.0,13.0,1638.49
2021-07-01,TW,Tainan,pm10,153,2.0,40.0,21.0,411.89
2021-02-09,TW,Tainan,pm10,162,42.0,78.0,55.0,427.56
2021-02-20,TW,Tainan,pm10,168,1.0,93.0,52.0,1857.24
2021-03-28,TW,Tainan,pm10,161,15.0,69.0,35.0,1491.35
2021-04-20,TW,Tainan,pm10,167,30.0,71.0,52.0,420.45
2021-05-01,TW,Tainan,pm10,167,12.0,70.0,30.0,1716.55
2021-05-12,TW,Tainan,pm10,147,5.0,40.0,20.0,608.75
2021-06-03,TW,Tainan,pm10,165,5.0,52.0,17.0,421.62
2021-07-09,TW,Tainan,pm10,118,5.0,60.0,16.0,964.98
2021-04-18,TW,Tainan,pm10,168,38.0,91.0,65.0,1175.98
2021-06-04,TW,Tainan,pm10,168,5.0,44.0,22.0,547.21
2021-07-22,TW,Tainan,pm10,164,4.0,65.0,29.0,1808.69
2020-12-30,TW,Tainan,pm10,167,27.0,149.0,56.0,3596.97
2021-03-07,TW,Tainan,pm10,168,20.0,69.0,48.0,1019.23
2021-04-11,TW,Tainan,pm10,168,27.0,62.0,43.0,771.69
2021-06-23,TW,Tainan,pm10,161,3.0,43.0,17.0,823.75
2021-06-29,TW,Tainan,pm10,162,5.0,35.0,16.0,448.05
2021-02-26,TW,Tainan,pm10,165,10.0,112.0,56.0,4110.22
2021-05-23,TW,Tainan,pm10,163,2.0,39.0,19.0,451.42
2021-06-06,TW,Tainan,pm10,128,5.0,36.0,12.0,849.78
2021-06-07,TW,Tainan,pm10,158,4.0,49.0,20.0,800.41
2021-09-22,TW,Tainan,pm10,163,10.0,54.0,20.0,503.69
2021-01-28,TW,Tainan,pm10,168,23.0,83.0,59.0,1933.05
2021-03-09,TW,Tainan,pm10,167,50.0,104.0,62.0,649.91
2021-03-18,TW,Tainan,pm10,168,30.0,126.0,71.0,3302.01
2021-06-27,TW,Tainan,pm10,157,5.0,37.0,11.0,664.78
2021-07-20,TW,Tainan,pm10,164,3.0,57.0,17.0,694.15
2021-08-11,TW,Tainan,pm10,164,6.0,38.0,17.0,504.60
2021-01-27,TW,Tainan,pm10,167,52.0,96.0,69.0,745.76
2021-05-27,TW,Tainan,pm10,141,5.0,31.0,14.0,225.77
2021-05-30,TW,Tainan,pm10,106,5.0,51.0,12.0,746.75
2021-02-19,TW,Tainan,pm10,168,30.0,76.0,54.0,754.54
2021-04-08,TW,Tainan,pm10,154,20.0,101.0,57.0,1322.88
2021-06-02,TW,Tainan,pm10,166,3.0,40.0,17.0,673.11
2021-07-07,TW,Tainan,pm10,147,9.0,32.0,17.0,235.52
2021-07-14,TW,Tainan,pm10,162,8.0,40.0,18.0,510.53
2021-10-03,TW,Tainan,pm10,93,18.0,62.0,32.0,1137.28
2021-02-08,TW,Tainan,pm10,165,8.0,102.0,69.0,1397.55
2021-06-09,TW,Tainan,pm10,166,5.0,46.0,20.0,636.73
2021-07-11,TW,Tainan,pm10,119,6.0,39.0,19.0,422.79
2021-08-15,TW,Tainan,pm10,166,1.0,31.0,11.0,393.66
2021-09-29,TW,Tainan,pm10,165,20.0,73.0,41.0,1110.12
2021-02-01,TW,Tainan,pm10,166,25.0,90.0,54.0,2100.44
2021-03-04,TW,Tainan,pm10,160,21.0,102.0,62.0,1346.14
2021-03-17,TW,Tainan,pm10,167,19.0,78.0,52.0,1428.01
2021-04-23,TW,Tainan,pm10,167,22.0,112.0,51.0,3596.16
2021-05-04,TW,Tainan,pm10,163,13.0,78.0,46.0,2311.28
2021-07-30,TW,Tainan,pm10,166,1.0,52.0,12.0,881.55
2021-09-26,TW,Tainan,pm10,168,13.0,72.0,37.0,1654.01
2021-04-27,TW,Tainan,pm10,164,4.0,63.0,26.0,2410.73
2021-05-14,TW,Tainan,pm10,159,8.0,51.0,25.0,677.77
2021-08-28,TW,Tainan,pm10,168,13.0,56.0,29.0,733.99
2021-03-23,TW,Tainan,pm10,167,37.0,95.0,51.0,676.42
2021-10-02,TW,Tainan,pm10,165,16.0,101.0,38.0,1169.68
2021-01-20,TW,Tainan,pm10,168,2.0,107.0,58.0,1383.35
2021-05-06,TW,Tainan,pm10,156,27.0,73.0,45.0,1177.13
2021-05-15,TW,Tainan,pm10,163,10.0,50.0,25.0,708.67
2021-06-11,TW,Tainan,pm10,166,13.0,50.0,27.0,615.63
2021-06-22,TW,Tainan,pm10,148,5.0,40.0,15.0,764.13
2021-08-07,TW,Tainan,pm10,166,5.0,64.0,30.0,2203.67
2021-09-02,TW,Tainan,pm10,168,6.0,37.0,19.0,293.49
2021-02-16,TW,Tainan,pm10,167,20.0,83.0,54.0,1117.22
2021-03-01,TW,Tainan,pm10,168,20.0,78.0,50.0,1413.09
2021-05-28,TW,Tainan,pm10,143,5.0,43.0,15.0,352.11
2021-05-26,TW,Tainan,pm10,142,5.0,39.0,19.0,689.32
2021-07-03,TW,Tainan,pm10,143,4.0,42.0,17.0,342.93
2021-07-04,TW,Tainan,pm10,141,5.0,47.0,18.0,558.46
2021-09-08,TW,Tainan,pm10,159,7.0,46.0,20.0,475.54
2021-03-10,TW,Tainan,pm10,168,45.0,93.0,67.0,970.05
2021-08-17,TW,Tainan,pm10,166,1.0,44.0,15.0,483.99
2021-01-05,TW,Tainan,pm10,167,13.0,74.0,35.0,1149.26
2021-03-26,TW,Tainan,pm10,168,43.0,86.0,61.0,945.20
2021-06-21,TW,Tainan,pm10,162,5.0,55.0,22.0,1719.39
2021-02-10,TW,Tainan,pm10,168,32.0,67.0,48.0,597.12
2021-04-06,TW,Tainan,pm10,167,31.0,89.0,53.0,924.88
2021-04-25,TW,Tainan,pm10,168,6.0,91.0,33.0,3037.52
2021-05-22,TW,Tainan,pm10,163,10.0,37.0,20.0,193.74
2021-08-21,TW,Tainan,pm10,167,2.0,34.0,14.0,416.48
2021-09-30,TW,Tainan,pm10,165,17.0,80.0,43.0,1981.12
2021-03-29,TW,Tainan,pm10,167,21.0,65.0,35.0,711.44
2021-04-02,TW,Tainan,pm10,168,10.0,46.0,24.0,535.12
2021-09-03,TW,Tainan,pm10,153,6.0,35.0,20.0,333.99
2021-01-05,TW,Tainan,humidity,160,60.0,99.0,83.0,1039.97
2021-03-21,TW,Tainan,humidity,165,58.0,99.0,81.0,1170.75
2021-09-19,TW,Tainan,humidity,168,37.0,99.0,81.0,1829.16
2021-01-03,TW,Tainan,humidity,139,43.0,99.0,83.5,2321.16
2021-03-28,TW,Tainan,humidity,160,58.0,99.0,78.0,1038.61
2021-04-06,TW,Tainan,humidity,168,48.0,88.0,63.0,763.15
2021-03-10,TW,Tainan,humidity,165,56.0,99.0,84.0,1458.62
2021-06-07,TW,Tainan,humidity,168,57.0,99.0,84.0,821.24
2021-01-26,TW,Tainan,humidity,165,57.0,100.0,93.0,930.67
2021-02-14,TW,Tainan,humidity,151,56.0,100.0,94.0,971.36
2021-04-23,TW,Tainan,humidity,168,45.0,97.0,81.0,1309.51
2021-09-18,TW,Tainan,humidity,168,33.0,100.0,77.0,2157.08
2021-02-28,TW,Tainan,humidity,167,54.0,99.0,85.0,1371.91
2021-03-01,TW,Tainan,humidity,167,49.0,99.0,79.0,2200.16
2021-04-18,TW,Tainan,humidity,142,51.0,85.0,67.0,624.79
2021-09-16,TW,Tainan,humidity,149,40.0,100.0,82.0,1737.13
2021-01-29,TW,Tainan,humidity,158,46.0,99.0,70.0,1429.14
2021-02-01,TW,Tainan,humidity,168,22.0,99.0,62.0,5260.59
2021-04-21,TW,Tainan,humidity,167,46.0,94.0,76.0,1372.39
2021-09-01,TW,Tainan,humidity,158,64.0,100.0,85.0,792.05
2021-02-02,TW,Tainan,humidity,167,32.0,99.0,69.0,2615.59
2021-06-20,TW,Tainan,humidity,166,73.0,100.0,91.0,304.03
2021-07-15,TW,Tainan,humidity,163,47.0,100.0,89.0,1201.58
2021-08-08,TW,Tainan,humidity,160,83.0,100.0,99.0,108.20
2020-12-28,TW,Tainan,humidity,167,53.0,99.0,81.0,1130.02
2021-05-12,TW,Tainan,humidity,168,30.0,93.0,75.0,2376.29
2021-06-01,TW,Tainan,humidity,167,53.0,99.0,83.0,945.74
2021-08-17,TW,Tainan,humidity,167,44.0,100.0,82.0,1790.50
2021-01-10,TW,Tainan,humidity,167,41.0,99.0,64.0,1215.51
2021-07-02,TW,Tainan,humidity,168,63.0,100.0,85.0,1066.93
2021-07-09,TW,Tainan,humidity,167,57.0,100.0,80.0,1291.44
2021-08-20,TW,Tainan,humidity,161,57.0,100.0,80.0,1456.94
2021-05-04,TW,Tainan,humidity,167,33.0,95.0,77.0,2018.83
2021-07-05,TW,Tainan,humidity,166,42.0,100.0,84.0,1815.99
2021-01-20,TW,Tainan,humidity,165,53.0,99.0,90.0,1346.98
2021-02-15,TW,Tainan,humidity,166,51.0,100.0,85.0,1927.75
2021-02-22,TW,Tainan,humidity,155,34.0,99.0,63.0,2566.49
2021-02-24,TW,Tainan,humidity,166,59.0,99.0,86.0,819.20
2021-09-24,TW,Tainan,humidity,166,42.0,100.0,80.0,1464.04
2021-10-02,TW,Tainan,humidity,166,34.0,96.0,78.0,1723.62
2021-04-30,TW,Tainan,humidity,165,43.0,98.0,74.0,1934.95
2021-05-10,TW,Tainan,humidity,158,41.0,88.0,76.0,1060.79
2021-08-24,TW,Tainan,humidity,163,59.0,100.0,82.0,1145.73
2021-08-26,TW,Tainan,humidity,156,52.0,100.0,81.0,1494.59
2021-04-26,TW,Tainan,humidity,163,58.0,100.0,86.0,748.56
2021-04-28,TW,Tainan,humidity,165,37.0,92.0,78.0,1365.58
2021-06-08,TW,Tainan,humidity,168,49.0,99.0,84.0,1511.00
2021-05-24,TW,Tainan,humidity,146,29.0,86.0,72.5,1452.87
2021-06-13,TW,Tainan,humidity,168,45.0,99.0,79.0,1307.10
2021-10-03,TW,Tainan,humidity,102,25.0,95.0,80.0,1912.23
2021-02-10,TW,Tainan,humidity,167,65.0,99.0,89.0,730.14
2021-02-20,TW,Tainan,humidity,168,35.0,99.0,70.0,2304.44
2021-05-02,TW,Tainan,humidity,168,35.0,94.0,77.0,1916.27
2021-05-17,TW,Tainan,humidity,167,35.0,93.0,77.0,1748.42
2021-07-01,TW,Tainan,humidity,158,59.0,100.0,82.0,1127.99
2021-08-15,TW,Tainan,humidity,165,61.0,100.0,88.0,1305.09
2021-03-06,TW,Tainan,humidity,166,57.0,99.0,83.0,1125.19
2021-03-29,TW,Tainan,humidity,166,56.0,99.0,83.0,1137.60
2021-04-04,TW,Tainan,humidity,166,57.0,99.0,78.0,1115.28
2021-04-24,TW,Tainan,humidity,168,46.0,97.0,79.0,1217.32
2021-02-13,TW,Tainan,humidity,143,54.0,99.0,91.0,1238.36
2021-03-27,TW,Tainan,humidity,164,50.0,99.0,76.0,1461.17
2021-06-03,TW,Tainan,humidity,167,53.0,94.0,77.0,996.61
2021-05-07,TW,Tainan,humidity,164,34.0,90.0,76.0,1303.70
2021-05-08,TW,Tainan,humidity,165,33.0,94.0,80.0,1827.07
2020-12-31,TW,Tainan,humidity,167,47.0,79.0,57.0,587.67
2021-01-07,TW,Tainan,humidity,167,66.0,99.0,85.0,1068.73
2021-01-21,TW,Tainan,humidity,167,47.0,99.0,87.0,1551.00
2021-03-22,TW,Tainan,humidity,166,66.0,99.0,73.0,616.17
2021-09-07,TW,Tainan,humidity,167,39.0,100.0,77.0,1791.91
2021-02-25,TW,Tainan,humidity,165,57.0,99.0,83.0,1175.61
2021-03-15,TW,Tainan,humidity,168,53.0,99.0,76.0,1886.07
2021-06-18,TW,Tainan,humidity,167,53.0,99.0,83.0,920.89
2021-08-07,TW,Tainan,humidity,165,90.0,100.0,99.0,70.69
2021-04-08,TW,Tainan,humidity,167,55.0,99.0,78.0,1016.03
2021-04-16,TW,Tainan,humidity,168,54.0,99.0,84.0,1598.65
2021-05-22,TW,Tainan,humidity,166,33.0,90.0,76.0,1514.20
2021-09-27,TW,Tainan,humidity,168,28.0,99.0,78.0,2077.93
2021-09-30,TW,Tainan,humidity,168,31.0,92.0,76.0,1758.02
2021-09-03,TW,Tainan,humidity,164,51.0,100.0,80.0,1226.35
2021-09-05,TW,Tainan,humidity,168,53.0,100.0,88.0,1519.51
2021-04-19,TW,Tainan,humidity,130,49.0,82.0,66.0,551.22
2021-05-05,TW,Tainan,humidity,167,35.0,88.0,76.0,1045.07
2021-06-05,TW,Tainan,humidity,167,73.0,99.0,91.0,411.80
2021-06-29,TW,Tainan,humidity,165,73.0,100.0,95.0,327.12
2021-04-17,TW,Tainan,humidity,165,47.0,100.0,75.0,2361.06
2021-05-27,TW,Tainan,humidity,142,31.0,89.0,72.0,1603.39
2021-07-16,TW,Tainan,humidity,166,43.0,100.0,84.0,2035.52
2021-08-22,TW,Tainan,humidity,125,56.0,100.0,76.0,1374.07
2021-01-15,TW,Tainan,humidity,164,36.0,99.0,75.0,2252.23
2021-05-03,TW,Tainan,humidity,166,43.0,95.0,84.0,936.04
2021-09-26,TW,Tainan,humidity,168,31.0,100.0,75.0,1822.33
2021-02-17,TW,Tainan,humidity,164,47.5,99.0,66.0,2477.46
2021-03-07,TW,Tainan,humidity,164,62.5,99.0,85.0,826.01
2021-06-26,TW,Tainan,humidity,164,61.0,100.0,94.0,1384.50
2021-07-06,TW,Tainan,humidity,166,62.0,100.0,85.0,945.73
2021-09-06,TW,Tainan,humidity,166,54.0,100.0,86.0,1339.78
2021-03-02,TW,Tainan,humidity,162,57.0,99.0,76.0,1155.04
2021-04-11,TW,Tainan,humidity,165,50.0,99.0,80.0,1407.51
2021-06-02,TW,Tainan,humidity,166,47.0,94.0,78.0,1109.57
2021-06-19,TW,Tainan,humidity,168,62.0,99.0,85.0,544.73
2021-02-18,TW,Tainan,humidity,161,43.0,88.0,58.0,895.63
2021-05-26,TW,Tainan,humidity,143,37.0,88.0,73.0,1324.58
2021-07-23,TW,Tainan,humidity,165,72.0,100.0,87.0,548.18
2021-08-10,TW,Tainan,humidity,126,66.0,100.0,93.0,644.12
2021-03-14,TW,Tainan,humidity,164,47.0,99.0,80.0,1578.75
2021-04-01,TW,Tainan,humidity,165,52.0,99.0,82.0,1354.67
2021-04-05,TW,Tainan,humidity,165,46.0,88.0,62.0,873.37
2021-06-11,TW,Tainan,humidity,165,41.0,96.0,79.0,1486.26
2021-02-21,TW,Tainan,humidity,160,36.0,99.0,61.0,2515.19
2021-07-13,TW,Tainan,humidity,163,63.0,100.0,83.0,1096.89
2021-08-14,TW,Tainan,humidity,166,73.0,100.0,96.0,448.76
2021-02-23,TW,Tainan,humidity,164,54.0,99.0,77.0,1156.54
2021-06-28,TW,Tainan,humidity,168,67.0,100.0,97.0,384.64
2021-04-13,TW,Tainan,humidity,163,54.0,99.0,79.0,1251.93
2021-07-27,TW,Tainan,humidity,161,55.0,100.0,89.0,1343.94
2021-08-31,TW,Tainan,humidity,138,63.5,100.0,82.0,661.42
2021-07-18,TW,Tainan,humidity,168,41.0,100.0,75.0,2045.23
2021-02-06,TW,Tainan,humidity,168,40.0,99.0,75.0,2868.19
2021-03-11,TW,Tainan,humidity,168,60.0,99.0,85.0,925.58
2021-04-27,TW,Tainan,humidity,167,55.0,99.0,85.0,564.58
2021-05-18,TW,Tainan,humidity,163,35.0,87.0,78.0,1572.78
2021-05-28,TW,Tainan,humidity,150,36.0,90.0,77.0,1556.95
2021-05-30,TW,Tainan,humidity,166,73.0,99.0,93.0,397.80
2021-06-12,TW,Tainan,humidity,167,50.0,99.0,80.0,1280.99
2021-08-04,TW,Tainan,humidity,167,78.0,100.0,95.0,323.98
2021-01-16,TW,Tainan,humidity,166,38.0,99.0,83.0,2603.78
2021-01-25,TW,Tainan,humidity,157,46.0,99.0,81.0,2289.89
2021-03-19,TW,Tainan,humidity,166,52.0,99.0,83.0,1536.29
2021-04-14,TW,Tainan,humidity,168,56.0,99.0,78.0,1231.76
2021-09-17,TW,Tainan,humidity,164,41.0,100.0,79.0,1721.93
2021-06-16,TW,Tainan,humidity,166,68.0,99.0,87.0,458.25
2021-01-02,TW,Tainan,humidity,149,48.0,99.0,77.0,1683.82
2021-06-25,TW,Tainan,humidity,167,65.0,100.0,94.0,888.59
2021-07-14,TW,Tainan,humidity,166,52.0,100.0,77.0,1390.67
2021-07-30,TW,Tainan,humidity,166,79.0,100.0,97.0,180.47
2021-01-08,TW,Tainan,humidity,164,57.0,99.0,71.0,851.05
2021-01-22,TW,Tainan,humidity,168,69.0,99.0,92.0,373.57
2021-03-05,TW,Tainan,humidity,168,57.0,99.0,81.0,1110.12
2021-06-09,TW,Tainan,humidity,167,43.0,99.0,81.0,1804.41
2021-07-28,TW,Tainan,humidity,164,67.0,100.0,89.0,667.26
2021-05-16,TW,Tainan,humidity,168,31.0,90.0,77.0,1561.30
2021-07-08,TW,Tainan,humidity,165,62.0,100.0,80.0,967.89
2021-07-17,TW,Tainan,humidity,168,54.0,100.0,79.0,1350.62
2021-07-19,TW,Tainan,humidity,167,55.0,100.0,86.5,1175.90
2021-02-26,TW,Tainan,humidity,168,55.0,99.0,87.0,1570.29
2021-04-03,TW,Tainan,humidity,166,56.0,99.0,79.0,1308.86
2021-08-18,TW,Tainan,humidity,167,66.0,100.0,87.0,882.65
2021-08-19,TW,Tainan,humidity,162,56.0,100.0,85.0,1414.21
2021-08-13,TW,Tainan,humidity,166,66.0,100.0,90.0,832.28
2021-03-23,TW,Tainan,humidity,166,55.0,99.0,76.0,1100.22
2021-05-09,TW,Tainan,humidity,167,36.0,93.0,76.0,1571.98
2021-07-11,TW,Tainan,humidity,165,67.0,100.0,84.0,816.03
2021-08-06,TW,Tainan,humidity,166,87.0,100.0,99.0,147.71
2021-06-14,TW,Tainan,humidity,166,42.0,99.0,78.0,1263.46
2021-07-25,TW,Tainan,humidity,168,70.0,100.0,92.0,535.39
2021-08-09,TW,Tainan,humidity,158,76.0,100.0,99.0,219.93
2021-08-23,TW,Tainan,humidity,165,55.0,100.0,79.0,1556.57
2021-01-13,TW,Tainan,humidity,168,35.0,99.0,68.0,2116.69
2021-02-08,TW,Tainan,humidity,167,50.0,100.0,91.0,1852.07
2021-03-08,TW,Tainan,humidity,167,58.5,99.0,83.0,994.41
2021-05-06,TW,Tainan,humidity,159,37.0,86.0,74.0,953.32
2021-05-31,TW,Tainan,humidity,168,60.0,99.0,91.0,693.10
2021-07-22,TW,Tainan,humidity,165,73.0,100.0,84.0,537.39
2021-08-27,TW,Tainan,humidity,124,59.5,99.0,77.0,834.90
2021-09-20,TW,Tainan,humidity,168,39.0,100.0,76.0,1721.27
2021-02-04,TW,Tainan,humidity,162,50.0,99.0,87.0,1674.35
2021-04-29,TW,Tainan,humidity,166,75.0,99.0,85.0,441.22
2021-05-25,TW,Tainan,humidity,143,40.0,84.0,72.0,1277.56
2021-07-03,TW,Tainan,humidity,168,59.0,100.0,83.0,1071.73
2021-08-01,TW,Tainan,humidity,159,85.0,100.0,98.5,123.30
2021-09-14,TW,Tainan,humidity,144,47.0,100.0,88.0,1518.16
2021-01-17,TW,Tainan,humidity,168,52.0,99.0,73.0,1472.20
2021-02-09,TW,Tainan,humidity,164,54.0,99.0,81.0,1109.90
2021-03-16,TW,Tainan,humidity,164,45.0,99.0,69.0,1931.53
2021-04-15,TW,Tainan,humidity,167,58.0,99.0,79.0,975.81
2021-05-21,TW,Tainan,humidity,165,32.0,88.0,75.0,1421.02
2021-08-02,TW,Tainan,humidity,167,85.0,100.0,98.5,108.00
2021-04-12,TW,Tainan,humidity,167,45.0,99.0,79.0,1857.38
2021-06-15,TW,Tainan,humidity,166,58.0,98.0,81.0,609.81
2021-06-24,TW,Tainan,humidity,167,64.0,100.0,91.0,986.02
2021-07-04,TW,Tainan,humidity,166,64.0,100.0,82.0,892.02
2020-12-30,TW,Tainan,humidity,167,43.0,99.0,70.0,2519.19
2021-01-12,TW,Tainan,humidity,163,42.0,99.0,65.0,2064.46
2021-02-03,TW,Tainan,humidity,165,53.0,99.0,81.0,1426.11
2021-02-12,TW,Tainan,humidity,160,67.0,99.0,92.0,645.74
2021-08-21,TW,Tainan,humidity,165,56.0,100.0,78.0,1420.72
2021-01-18,TW,Tainan,humidity,167,49.0,99.0,73.0,1356.42
2021-01-24,TW,Tainan,humidity,168,61.0,100.0,94.0,1344.67
2021-07-20,TW,Tainan,humidity,166,54.0,100.0,90.0,1346.54
2020-12-29,TW,Tainan,humidity,168,63.0,99.0,86.0,737.96
2021-09-02,TW,Tainan,humidity,164,56.0,100.0,84.0,1258.98
2021-09-29,TW,Tainan,humidity,165,28.0,90.0,77.0,1570.01
2021-01-27,TW,Tainan,humidity,168,57.0,100.0,91.0,1386.64
2021-07-31,TW,Tainan,humidity,165,88.0,100.0,99.0,53.58
2021-08-29,TW,Tainan,humidity,126,56.0,99.0,81.0,1047.76
2021-08-30,TW,Tainan,humidity,137,76.5,99.0,88.0,309.33
2021-05-11,TW,Tainan,humidity,160,33.0,91.0,78.0,1774.76
2021-01-01,TW,Tainan,humidity,112,41.0,96.0,64.0,1553.71
2021-02-07,TW,Tainan,humidity,159,53.0,99.0,87.0,1522.56
2021-03-31,TW,Tainan,humidity,168,52.0,99.0,85.0,1141.90
2021-04-22,TW,Tainan,humidity,163,53.0,100.0,84.0,1184.94
2021-05-14,TW,Tainan,humidity,168,33.0,88.0,72.0,1496.59
2021-09-13,TW,Tainan,humidity,167,55.0,100.0,90.0,614.96
2021-01-04,TW,Tainan,humidity,149,60.0,99.0,87.0,1095.47
2021-02-19,TW,Tainan,humidity,168,46.0,99.0,65.0,1486.39
2021-03-26,TW,Tainan,humidity,168,55.0,99.0,76.0,1749.75
2021-04-02,TW,Tainan,humidity,166,51.0,99.0,83.0,1626.54
2021-08-05,TW,Tainan,humidity,165,78.0,100.0,97.0,230.43
2021-09-15,TW,Tainan,humidity,143,38.0,100.0,85.0,1755.08
2021-01-30,TW,Tainan,humidity,149,50.0,99.0,77.0,1372.62
