日期,國家,城市,項目,次數,min,max,median,variance
2021-08-10,TW,Taipei,pressure,670,1004.9,1013.8,1007.5,18.39
2021-09-04,TW,Taipei,pressure,720,1006.6,1016.6,1009.0,23.67
2021-02-11,TW,Taipei,pressure,740,1006.8,1018.5,1010.2,31.54
2021-02-12,TW,Taipei,pressure,725,1010.5,1022.1,1014.0,34.07
2021-04-12,TW,Taipei,pressure,744,1012.9,1023.2,1015.6,29.37
2021-02-04,TW,Taipei,pressure,732,1018.4,1029.8,1021.9,38.09
2021-04-10,TW,Taipei,pressure,742,1017.3,1027.2,1020.0,19.87
2021-04-18,TW,Taipei,pressure,744,1013.8,1025.6,1018.0,28.94
2021-05-23,TW,Taipei,pressure,743,1006.3,1015.2,1008.4,22.20
2021-06-22,TW,Taipei,pressure,730,1001.0,1012.9,1004.0,36.12
2021-07-08,TW,Taipei,pressure,743,1008.6,1018.9,1011.2,29.89
2021-07-20,TW,Taipei,pressure,744,1002.2,1011.5,1004.9,21.51
2021-01-11,TW,Taipei,pressure,743,1021.0,1031.9,1024.0,28.57
2021-02-18,TW,Taipei,pressure,744,1023.8,1035.3,1027.2,28.42
2021-03-01,TW,Taipei,pressure,742,1012.1,1023.9,1016.0,38.97
2021-03-25,TW,Taipei,pressure,743,1015.3,1027.4,1018.5,32.01
2021-05-27,TW,Taipei,pressure,491,1005.2,1011.8,1007.2,16.05
2021-06-29,TW,Taipei,pressure,743,1002.0,1011.0,1004.0,22.43
2021-01-17,TW,Taipei,pressure,736,1021.7,1034.0,1026.0,32.33
2021-03-11,TW,Taipei,pressure,736,1016.6,1027.5,1019.7,25.81
2021-05-11,TW,Taipei,pressure,744,1005.2,1015.1,1008.0,25.71
2021-09-01,TW,Taipei,pressure,730,1007.1,1017.1,1010.0,27.51
2021-03-06,TW,Taipei,pressure,736,1013.8,1026.5,1018.0,41.34
2021-03-26,TW,Taipei,pressure,743,1012.1,1023.0,1015.0,30.70
2021-07-03,TW,Taipei,pressure,741,1005.0,1014.5,1007.0,27.37
2021-07-24,TW,Taipei,pressure,728,989.9,998.6,992.6,25.02
2020-12-30,TW,Taipei,pressure,741,1015.7,1035.3,1026.6,144.58
2021-04-07,TW,Taipei,pressure,727,1012.9,1025.8,1016.8,47.33
2021-04-19,TW,Taipei,pressure,743,1011.3,1022.1,1014.1,22.51
2021-04-30,TW,Taipei,pressure,744,1009.0,1019.0,1011.5,26.75
2021-06-05,TW,Taipei,pressure,744,1001.1,1011.8,1003.3,30.50
2021-06-25,TW,Taipei,pressure,742,1004.3,1013.9,1007.0,23.33
2021-01-12,TW,Taipei,pressure,734,1019.3,1031.5,1023.0,39.13
2021-04-14,TW,Taipei,pressure,744,1012.8,1022.9,1015.7,22.17
2021-06-28,TW,Taipei,pressure,743,1001.1,1010.1,1003.3,23.01
2021-02-09,TW,Taipei,pressure,730,1016.6,1029.4,1021.5,44.87
2021-02-19,TW,Taipei,pressure,742,1019.0,1032.9,1023.5,56.24
2021-04-05,TW,Taipei,pressure,743,1016.0,1028.1,1020.0,28.53
2021-05-04,TW,Taipei,pressure,744,1008.3,1018.5,1011.5,27.10
2021-09-24,TW,Taipei,pressure,702,1012.2,1021.3,1014.5,21.45
2021-10-03,TW,Taipei,pressure,460,1009.7,1020.0,1012.6,23.25
2021-01-05,TW,Taipei,pressure,741,1017.6,1028.6,1020.7,30.80
2021-03-02,TW,Taipei,pressure,726,1014.3,1030.4,1022.5,107.86
2021-04-04,TW,Taipei,pressure,744,1011.3,1026.3,1016.5,66.74
2021-04-17,TW,Taipei,pressure,743,1013.3,1025.6,1017.5,38.22
2021-06-18,TW,Taipei,pressure,740,1001.0,1011.4,1004.5,33.23
2021-09-22,TW,Taipei,pressure,714,1008.7,1019.8,1011.5,31.69
2021-01-23,TW,Taipei,pressure,727,1009.2,1023.7,1013.0,59.43
2021-02-01,TW,Taipei,pressure,744,1016.1,1027.0,1019.1,40.74
2021-02-26,TW,Taipei,pressure,743,1007.0,1018.9,1010.1,37.18
2021-05-20,TW,Taipei,pressure,729,1005.9,1015.0,1008.2,22.42
2021-06-26,TW,Taipei,pressure,743,1004.4,1013.5,1006.8,23.64
2021-08-27,TW,Taipei,pressure,738,1009.2,1018.4,1012.0,23.78
2021-01-13,TW,Taipei,pressure,729,1014.5,1027.5,1020.0,49.20
2021-02-15,TW,Taipei,pressure,744,1012.7,1023.3,1015.5,26.10
2021-04-16,TW,Taipei,pressure,743,1011.0,1021.4,1014.0,26.58
2021-05-08,TW,Taipei,pressure,726,1007.8,1016.5,1010.0,19.41
2021-08-23,TW,Taipei,pressure,728,1005.0,1014.1,1007.0,22.82
2021-08-24,TW,Taipei,pressure,744,1005.7,1015.6,1008.0,24.29
2021-09-23,TW,Taipei,pressure,717,1010.9,1021.4,1013.4,29.06
2021-03-05,TW,Taipei,pressure,742,1013.2,1025.4,1017.1,43.96
2021-04-28,TW,Taipei,pressure,744,1012.3,1022.7,1015.0,28.64
2021-05-06,TW,Taipei,pressure,743,1012.3,1022.2,1015.0,24.96
2021-06-19,TW,Taipei,pressure,742,999.0,1009.4,1002.0,30.45
2021-07-31,TW,Taipei,pressure,743,997.4,1008.0,1001.0,24.77
2021-03-14,TW,Taipei,pressure,742,1013.4,1025.1,1017.0,34.37
2021-03-19,TW,Taipei,pressure,730,1009.3,1019.9,1012.0,26.22
2021-05-18,TW,Taipei,pressure,740,1007.4,1016.8,1010.0,22.83
2021-01-04,TW,Taipei,pressure,742,1016.6,1028.5,1020.6,45.03
2021-04-26,TW,Taipei,pressure,743,1010.1,1021.1,1014.0,26.59
2021-05-07,TW,Taipei,pressure,744,1009.2,1019.7,1012.2,34.53
2021-06-30,TW,Taipei,pressure,736,1003.5,1012.0,1005.0,21.49
2021-08-18,TW,Taipei,pressure,720,1006.5,1015.5,1009.0,22.27
2021-09-29,TW,Taipei,pressure,702,1004.8,1014.7,1007.5,29.87
2021-01-01,TW,Taipei,pressure,696,1020.4,1033.5,1024.6,49.48
2021-01-27,TW,Taipei,pressure,723,1014.0,1025.5,1018.0,35.44
2021-04-15,TW,Taipei,pressure,744,1010.8,1021.1,1014.0,25.27
2021-04-27,TW,Taipei,pressure,743,1012.3,1022.8,1014.5,26.23
2021-06-09,TW,Taipei,pressure,742,1005.4,1015.9,1009.0,31.19
2021-07-22,TW,Taipei,pressure,742,994.0,1005.2,997.0,34.06
2021-09-12,TW,Taipei,pressure,713,991.0,1003.8,996.0,79.82
2021-05-17,TW,Taipei,pressure,743,1006.6,1016.4,1009.6,23.07
2021-06-13,TW,Taipei,pressure,724,1006.2,1017.5,1009.6,38.56
2021-03-28,TW,Taipei,pressure,713,1006.4,1015.3,1009.0,21.71
2021-04-23,TW,Taipei,pressure,744,1004.7,1016.4,1008.0,35.06
2021-07-02,TW,Taipei,pressure,743,1005.2,1014.0,1007.0,21.58
2021-07-29,TW,Taipei,pressure,742,997.4,1008.5,1000.0,28.88
2021-08-30,TW,Taipei,pressure,738,1008.5,1018.1,1011.0,20.69
2021-04-08,TW,Taipei,pressure,744,1010.4,1024.8,1015.0,53.52
2021-04-22,TW,Taipei,pressure,744,1003.4,1015.5,1007.8,38.77
2021-04-25,TW,Taipei,pressure,744,1008.5,1021.1,1013.0,38.21
2021-06-14,TW,Taipei,pressure,742,1002.4,1013.7,1005.9,40.51
2021-07-06,TW,Taipei,pressure,741,1000.8,1016.9,1005.7,84.46
2021-08-17,TW,Taipei,pressure,731,1007.0,1017.8,1010.3,36.36
2021-08-19,TW,Taipei,pressure,693,1005.8,1016.2,1009.0,22.97
2021-09-09,TW,Taipei,pressure,720,1006.7,1016.2,1009.0,21.21
2021-03-08,TW,Taipei,pressure,732,1017.3,1028.3,1021.0,24.60
2021-03-18,TW,Taipei,pressure,738,758.5,1021.2,1013.5,2668.31
2021-05-12,TW,Taipei,pressure,744,1005.5,1016.0,1008.0,28.90
2021-06-17,TW,Taipei,pressure,742,1003.5,1012.6,1005.0,23.01
2021-08-01,TW,Taipei,pressure,744,995.1,1005.3,998.0,22.93
2021-08-09,TW,Taipei,pressure,726,1003.7,1013.7,1006.5,23.82
2021-09-17,TW,Taipei,pressure,719,1007.3,1017.6,1010.0,26.53
2021-01-15,TW,Taipei,pressure,717,1012.2,1023.7,1016.0,41.29
2021-02-21,TW,Taipei,pressure,730,1014.8,1025.6,1018.0,28.50
2021-07-04,TW,Taipei,pressure,742,1006.0,1016.2,1008.0,25.04
2021-01-31,TW,Taipei,pressure,744,1018.2,1029.2,1022.0,40.81
2021-02-10,TW,Taipei,pressure,741,1008.8,1023.6,1013.4,63.27
2021-03-17,TW,Taipei,pressure,740,1011.8,1020.6,1014.0,19.82
2021-09-20,TW,Taipei,pressure,699,1007.0,1017.9,1010.2,36.63
2021-01-25,TW,Taipei,pressure,727,1015.0,1025.8,1018.6,31.27
2021-02-17,TW,Taipei,pressure,730,1016.4,1032.1,1022.6,72.90
2021-03-03,TW,Taipei,pressure,735,1016.6,1029.5,1020.7,38.00
2021-04-13,TW,Taipei,pressure,724,1012.3,1021.8,1014.2,22.91
2021-09-05,TW,Taipei,pressure,718,1006.2,1017.0,1009.0,26.41
2021-03-21,TW,Taipei,pressure,743,1011.1,1030.0,1019.6,155.15
2021-04-21,TW,Taipei,pressure,743,1008.5,1019.3,1011.7,26.53
2021-06-03,TW,Taipei,pressure,744,1002.6,1014.0,1006.0,37.79
2021-07-25,TW,Taipei,pressure,744,991.9,1001.7,994.0,28.63
2021-09-02,TW,Taipei,pressure,710,1005.8,1016.5,1009.0,30.40
2021-09-03,TW,Taipei,pressure,703,1005.1,1014.5,1008.0,24.42
2020-12-29,TW,Taipei,pressure,744,1010.7,1021.6,1013.5,26.91
2021-01-18,TW,Taipei,pressure,737,1019.1,1031.6,1023.9,31.69
2021-02-05,TW,Taipei,pressure,744,1015.6,1026.5,1019.0,47.11
2021-08-25,TW,Taipei,pressure,744,1006.9,1018.1,1009.8,28.93
2021-09-14,TW,Taipei,pressure,720,1007.6,1017.7,1010.0,27.76
2021-09-18,TW,Taipei,pressure,665,1008.9,1018.6,1011.2,27.52
2021-01-07,TW,Taipei,pressure,717,1018.6,1032.4,1023.0,49.76
2021-02-07,TW,Taipei,pressure,744,1014.0,1024.9,1018.0,40.39
2021-03-29,TW,Taipei,pressure,741,1004.2,1015.9,1008.5,46.00
2021-06-23,TW,Taipei,pressure,741,1003.5,1014.9,1007.0,31.60
2021-09-07,TW,Taipei,pressure,720,1006.6,1017.5,1010.5,32.52
2021-02-25,TW,Taipei,pressure,744,1007.2,1017.6,1010.3,30.55
2021-03-27,TW,Taipei,pressure,737,1007.7,1019.7,1011.6,51.57
2021-02-24,TW,Taipei,pressure,742,1009.4,1021.6,1013.2,42.01
2021-05-19,TW,Taipei,pressure,743,1006.0,1015.8,1008.5,24.41
2021-07-18,TW,Taipei,pressure,744,1001.4,1011.5,1004.3,22.49
2021-01-14,TW,Taipei,pressure,727,675.9,1025.7,1017.4,4841.78
2021-01-16,TW,Taipei,pressure,700,1014.4,1029.3,1018.2,63.75
2021-01-24,TW,Taipei,pressure,734,1015.7,1026.0,1019.0,21.64
2021-01-29,TW,Taipei,pressure,744,1021.2,1033.1,1025.0,39.47
2021-05-21,TW,Taipei,pressure,743,1005.7,1014.9,1008.0,22.79
2021-07-15,TW,Taipei,pressure,721,1005.5,1015.7,1008.5,25.82
2021-09-08,TW,Taipei,pressure,702,1006.3,1016.0,1009.0,24.75
2021-01-08,TW,Taipei,pressure,739,1023.4,1033.8,1027.0,22.81
2021-01-20,TW,Taipei,pressure,743,1013.6,1026.1,1018.0,37.34
2021-03-16,TW,Taipei,pressure,741,1010.8,1021.2,1013.7,28.97
2021-04-02,TW,Taipei,pressure,738,1007.1,1017.1,1009.9,24.63
2021-05-14,TW,Taipei,pressure,712,1007.6,1017.0,1009.5,24.45
2021-07-11,TW,Taipei,pressure,744,1010.1,1018.7,1012.0,20.72
2021-09-25,TW,Taipei,pressure,701,1010.8,1020.7,1013.1,21.59
2021-05-30,TW,Taipei,pressure,744,1001.5,1011.9,1004.8,24.47
2021-07-12,TW,Taipei,pressure,743,1008.6,1018.1,1011.0,25.43
2021-01-19,TW,Taipei,pressure,742,1017.4,1028.9,1021.0,24.68
2021-02-22,TW,Taipei,pressure,742,1013.4,1023.6,1016.1,29.28
2021-03-30,TW,Taipei,pressure,738,1003.7,1014.8,1006.5,31.03
2021-05-09,TW,Taipei,pressure,743,1006.8,1016.7,1009.5,27.95
2021-05-25,TW,Taipei,pressure,503,757.9,1014.9,1011.0,7559.02
2021-06-06,TW,Taipei,pressure,744,1002.4,1015.2,1006.0,42.13
2021-07-07,TW,Taipei,pressure,742,1008.5,1018.9,1011.0,22.75
2021-09-28,TW,Taipei,pressure,718,1006.4,1016.0,1009.0,25.36
2021-09-30,TW,Taipei,pressure,696,1005.3,1015.6,1008.0,29.49
2021-05-13,TW,Taipei,pressure,736,1006.6,1016.0,1009.0,25.34
2021-06-10,TW,Taipei,pressure,744,1004.3,1014.2,1007.0,25.99
2021-04-03,TW,Taipei,pressure,725,1009.3,1019.0,1011.7,27.34
2021-05-28,TW,Taipei,pressure,678,1004.3,1015.2,1008.0,34.65
2021-07-16,TW,Taipei,pressure,744,1005.7,1015.2,1009.0,23.38
2021-10-02,TW,Taipei,pressure,716,1008.9,1018.8,1012.0,26.45
2020-12-31,TW,Taipei,pressure,740,684.1,1036.7,1028.9,4840.27
2021-01-28,TW,Taipei,pressure,744,1016.7,1031.5,1022.0,77.20
2021-04-11,TW,Taipei,pressure,742,1015.0,1025.5,1018.0,31.44
2021-05-10,TW,Taipei,pressure,744,1006.2,1015.7,1008.5,23.57
2021-05-22,TW,Taipei,pressure,744,1005.6,1015.0,1007.6,24.05
2021-08-29,TW,Taipei,pressure,726,1007.7,1018.4,1011.0,25.95
2021-02-02,TW,Taipei,pressure,742,1017.0,1030.4,1022.1,58.73
2021-04-09,TW,Taipei,pressure,744,1015.1,1026.5,1019.7,30.60
2021-05-05,TW,Taipei,pressure,740,1009.8,1023.4,1016.0,67.30
2021-06-07,TW,Taipei,pressure,744,1006.7,1016.8,1009.5,23.73
2021-07-28,TW,Taipei,pressure,743,995.0,1005.6,997.0,29.05
2021-08-31,TW,Taipei,pressure,731,1007.2,1017.5,1011.0,20.64
2021-07-05,TW,Taipei,pressure,743,1004.4,1014.4,1008.0,24.33
2021-08-12,TW,Taipei,pressure,744,1005.9,1016.4,1009.0,29.45
2021-08-13,TW,Taipei,pressure,741,1004.1,1013.9,1007.0,23.18
2021-09-10,TW,Taipei,pressure,718,1004.6,1015.1,1007.9,28.85
2021-01-26,TW,Taipei,uvi,21,1.0,6.0,4.0,28.90
2021-02-02,TW,Taipei,uvi,17,1.0,4.0,2.0,12.50
2021-08-03,TW,Taipei,uvi,19,1.0,5.0,3.0,20.06
2021-08-25,TW,Taipei,uvi,18,1.0,10.0,7.0,88.24
2021-03-11,TW,Taipei,uvi,33,1.0,8.0,4.0,47.56
2021-03-30,TW,Taipei,uvi,17,1.0,5.0,3.0,13.09
2021-06-23,TW,Taipei,uvi,27,1.0,4.0,2.0,9.94
2021-09-08,TW,Taipei,uvi,25,1.0,8.0,4.0,41.40
2021-09-23,TW,Taipei,uvi,19,1.0,9.0,7.0,99.30
2021-01-04,TW,Taipei,uvi,21,1.0,5.0,2.0,17.62
2021-09-29,TW,Taipei,uvi,25,2.0,9.0,5.0,58.90
2020-12-29,TW,Taipei,uvi,15,1.0,3.0,2.0,6.38
2021-01-14,TW,Taipei,uvi,24,1.0,6.0,3.0,24.33
2021-02-09,TW,Taipei,uvi,21,1.0,4.0,1.0,8.33
2021-03-23,TW,Taipei,uvi,25,1.0,3.0,1.0,2.93
2021-09-24,TW,Taipei,uvi,20,1.0,10.0,8.0,79.45
2021-07-17,TW,Taipei,uvi,26,1.0,12.0,8.0,163.34
2021-08-04,TW,Taipei,uvi,25,1.0,9.0,3.0,53.33
2021-01-28,TW,Taipei,uvi,15,1.0,2.0,1.0,0.67
2021-03-08,TW,Taipei,uvi,22,1.0,5.0,2.0,15.52
2021-05-23,TW,Taipei,uvi,35,1.0,11.0,4.0,131.26
2021-06-24,TW,Taipei,uvi,18,1.0,7.0,2.0,44.71
2021-07-04,TW,Taipei,uvi,20,1.0,10.0,5.0,82.00
2020-12-30,TW,Taipei,uvi,15,1.0,2.0,1.0,0.67
2021-01-31,TW,Taipei,uvi,28,1.0,7.0,3.0,40.78
2021-09-04,TW,Taipei,uvi,6,1.0,8.0,4.0,66.67
2021-09-12,TW,Taipei,uvi,13,1.0,3.0,2.0,2.44
2021-04-03,TW,Taipei,uvi,24,1.0,7.0,3.0,34.49
2021-02-18,TW,Taipei,uvi,25,1.0,8.0,3.0,51.67
2021-04-12,TW,Taipei,uvi,29,1.0,9.0,4.0,67.19
2021-07-28,TW,Taipei,uvi,27,1.0,10.0,5.0,66.15
2021-08-09,TW,Taipei,uvi,20,1.0,7.0,3.0,49.58
2021-07-22,TW,Taipei,uvi,25,1.0,8.0,4.0,49.77
2021-07-30,TW,Taipei,uvi,15,2.0,11.0,7.0,91.43
2021-01-11,TW,Taipei,uvi,8,1.0,1.0,1.0,0.00
2021-01-27,TW,Taipei,uvi,25,1.0,4.0,2.0,8.90
2021-04-08,TW,Taipei,uvi,19,1.0,2.0,1.0,1.75
2021-06-25,TW,Taipei,uvi,17,1.0,7.0,2.0,41.84
2021-06-19,TW,Taipei,uvi,30,1.0,12.0,5.0,143.92
2021-08-24,TW,Taipei,uvi,22,1.0,9.0,5.0,82.79
2021-09-11,TW,Taipei,uvi,25,1.0,8.0,5.0,53.33
2021-02-19,TW,Taipei,uvi,25,1.0,7.0,4.0,30.93
2021-03-05,TW,Taipei,uvi,11,1.0,7.0,4.0,32.73
2021-04-25,TW,Taipei,uvi,26,1.0,3.0,2.0,5.06
2021-05-22,TW,Taipei,uvi,24,1.0,10.0,6.0,45.92
2021-06-01,TW,Taipei,uvi,25,1.0,11.0,6.0,102.60
2021-08-16,TW,Taipei,uvi,24,1.0,10.0,4.0,108.04
2021-01-01,TW,Taipei,uvi,22,1.0,4.0,2.0,11.88
2021-01-10,TW,Taipei,uvi,22,1.0,4.0,2.0,11.88
2021-05-14,TW,Taipei,uvi,25,1.0,9.0,3.0,72.77
2021-06-16,TW,Taipei,uvi,32,1.0,13.0,7.0,262.54
2021-07-24,TW,Taipei,uvi,10,1.0,3.0,2.0,4.00
2021-02-04,TW,Taipei,uvi,17,1.0,7.0,3.0,32.43
2021-08-27,TW,Taipei,uvi,30,1.0,10.0,5.0,72.64
2021-08-31,TW,Taipei,uvi,29,1.0,8.0,3.0,56.87
2021-04-19,TW,Taipei,uvi,25,1.0,10.0,4.0,98.43
2021-05-30,TW,Taipei,uvi,26,1.0,5.0,1.0,10.22
2021-07-23,TW,Taipei,uvi,26,1.0,7.0,3.0,21.60
2021-08-15,TW,Taipei,uvi,26,1.0,6.0,2.0,26.54
2021-09-18,TW,Taipei,uvi,26,1.0,8.0,4.0,71.34
2021-08-21,TW,Taipei,uvi,26,1.0,7.0,4.0,47.75
2021-03-25,TW,Taipei,uvi,24,1.0,8.0,4.0,46.88
2021-04-06,TW,Taipei,uvi,26,1.0,9.0,4.0,90.60
2021-05-11,TW,Taipei,uvi,22,2.0,12.0,7.0,129.98
2021-07-09,TW,Taipei,uvi,23,1.0,12.0,8.0,176.29
2021-08-19,TW,Taipei,uvi,21,1.0,9.0,6.0,91.48
2021-04-15,TW,Taipei,uvi,22,1.0,6.0,2.0,13.10
2021-04-21,TW,Taipei,uvi,27,1.0,12.0,5.0,103.70
2021-06-29,TW,Taipei,uvi,28,1.0,11.0,6.0,140.99
2021-09-30,TW,Taipei,uvi,26,1.0,7.0,3.0,44.98
2021-01-09,TW,Taipei,uvi,16,1.0,2.0,1.0,0.62
2021-01-13,TW,Taipei,uvi,21,1.0,6.0,4.0,25.57
2021-08-22,TW,Taipei,uvi,29,1.0,10.0,6.0,78.13
2021-01-29,TW,Taipei,uvi,22,1.0,6.0,4.0,40.63
2021-03-17,TW,Taipei,uvi,23,1.0,9.0,3.0,67.15
2021-06-21,TW,Taipei,uvi,29,1.0,8.0,4.0,52.61
2021-09-02,TW,Taipei,uvi,23,1.0,9.0,5.0,84.03
2021-02-24,TW,Taipei,uvi,23,1.0,8.0,4.0,46.13
2021-06-10,TW,Taipei,uvi,30,1.0,11.0,5.0,103.95
2021-08-18,TW,Taipei,uvi,17,1.0,7.0,4.0,44.41
2021-09-09,TW,Taipei,uvi,24,1.0,11.0,4.0,109.57
2021-09-17,TW,Taipei,uvi,23,1.0,7.0,3.0,40.79
2021-10-03,TW,Taipei,uvi,14,1.0,9.0,7.0,51.92
2020-12-28,TW,Taipei,uvi,25,1.0,4.0,2.0,7.77
2021-03-07,TW,Taipei,uvi,22,1.0,3.0,1.0,4.33
2021-04-26,TW,Taipei,uvi,26,1.0,12.0,7.0,158.34
2021-07-10,TW,Taipei,uvi,26,1.0,10.0,5.0,52.55
2021-10-01,TW,Taipei,uvi,17,1.0,6.0,3.0,20.29
2021-01-22,TW,Taipei,uvi,25,1.0,6.0,3.0,28.73
2021-06-02,TW,Taipei,uvi,28,1.0,10.0,5.0,88.19
2021-06-30,TW,Taipei,uvi,26,1.0,12.0,5.0,136.62
2021-08-06,TW,Taipei,uvi,9,1.0,2.0,2.0,2.78
2021-09-01,TW,Taipei,uvi,22,1.0,10.0,4.0,71.19
2021-02-08,TW,Taipei,uvi,18,1.0,3.0,1.0,3.69
2021-02-23,TW,Taipei,uvi,28,1.0,8.0,3.0,44.80
2021-04-02,TW,Taipei,uvi,23,1.0,7.0,5.0,44.55
2021-05-02,TW,Taipei,uvi,27,1.0,11.0,4.0,141.99
2021-05-26,TW,Taipei,uvi,30,1.0,9.0,4.0,54.13
2021-04-13,TW,Taipei,uvi,25,1.0,8.0,3.0,42.50
2021-07-11,TW,Taipei,uvi,30,1.0,9.0,4.0,63.26
2021-07-18,TW,Taipei,uvi,26,1.0,11.0,6.0,104.26
2021-09-14,TW,Taipei,uvi,26,1.0,9.0,4.0,60.94
2021-09-16,TW,Taipei,uvi,13,1.0,8.0,3.0,50.64
2021-01-05,TW,Taipei,uvi,18,1.0,2.0,1.0,2.35
2021-03-26,TW,Taipei,uvi,19,1.0,9.0,5.0,101.17
2021-04-11,TW,Taipei,uvi,23,1.0,10.0,6.0,86.80
2021-05-19,TW,Taipei,uvi,29,1.0,8.0,3.0,47.44
2021-08-11,TW,Taipei,uvi,24,1.0,10.0,5.0,97.97
2021-02-11,TW,Taipei,uvi,14,1.0,4.0,3.0,10.33
2021-02-17,TW,Taipei,uvi,15,1.0,3.0,1.0,4.10
2021-09-26,TW,Taipei,uvi,26,1.0,9.0,4.0,74.46
2021-04-09,TW,Taipei,uvi,21,1.0,2.0,1.0,1.29
2021-05-09,TW,Taipei,uvi,29,1.0,10.0,5.0,79.63
2021-06-04,TW,Taipei,uvi,22,1.0,7.0,4.0,47.29
2021-09-06,TW,Taipei,uvi,7,1.0,8.0,5.0,59.52
2021-09-25,TW,Taipei,uvi,25,1.0,8.0,4.0,38.23
2021-02-25,TW,Taipei,uvi,23,1.0,7.0,3.0,29.01
2021-05-24,TW,Taipei,uvi,24,1.0,7.0,2.0,38.53
2021-01-07,TW,Taipei,uvi,11,1.0,1.0,1.0,0.00
2021-07-01,TW,Taipei,uvi,29,1.0,12.0,7.0,99.53
2021-02-22,TW,Taipei,uvi,25,1.0,7.0,4.0,39.40
2021-07-16,TW,Taipei,uvi,26,1.0,12.0,6.0,96.86
2021-01-23,TW,Taipei,uvi,23,1.0,5.0,2.0,13.00
2021-03-09,TW,Taipei,uvi,20,1.0,7.0,4.0,32.50
2021-05-01,TW,Taipei,uvi,25,1.0,10.0,5.0,50.73
2021-06-08,TW,Taipei,uvi,25,1.0,11.0,7.0,150.93
2021-04-27,TW,Taipei,uvi,21,1.0,9.0,3.0,54.62
2021-09-20,TW,Taipei,uvi,23,1.0,10.0,6.0,92.92
2021-05-13,TW,Taipei,uvi,30,1.0,10.0,5.0,79.95
2021-05-29,TW,Taipei,uvi,15,1.0,4.0,1.0,6.86
2021-06-03,TW,Taipei,uvi,26,1.0,12.0,4.0,140.01
2021-09-21,TW,Taipei,uvi,26,1.0,7.0,4.0,49.98
2021-04-14,TW,Taipei,uvi,18,1.0,5.0,2.0,15.95
2021-05-07,TW,Taipei,uvi,26,1.0,11.0,6.0,137.86
2021-06-13,TW,Taipei,uvi,30,1.0,9.0,3.0,86.85
2021-01-19,TW,Taipei,uvi,25,1.0,6.0,3.0,32.07
2021-05-17,TW,Taipei,uvi,29,1.0,8.0,4.0,62.34
2021-07-07,TW,Taipei,uvi,24,1.0,9.0,3.0,61.29
2021-07-21,TW,Taipei,uvi,22,1.0,11.0,7.0,100.28
2021-01-24,TW,Taipei,uvi,22,1.0,6.0,2.0,30.76
2021-05-08,TW,Taipei,uvi,23,1.0,9.0,3.0,59.92
2021-05-15,TW,Taipei,uvi,29,1.0,9.0,4.0,88.62
2021-06-27,TW,Taipei,uvi,28,1.0,11.0,6.0,80.53
2021-07-14,TW,Taipei,uvi,23,1.0,11.0,6.0,78.97
2021-04-16,TW,Taipei,uvi,28,1.0,9.0,3.0,58.98
2021-05-20,TW,Taipei,uvi,19,1.0,9.0,5.0,74.50
2021-08-17,TW,Taipei,uvi,27,1.0,12.0,5.0,89.49
2021-04-29,TW,Taipei,uvi,28,1.0,4.0,2.0,6.39
2021-08-07,TW,Taipei,uvi,9,1.0,1.0,1.0,0.00
2021-02-16,TW,Taipei,uvi,16,1.0,8.0,5.0,49.62
2021-03-02,TW,Taipei,uvi,19,1.0,3.0,1.0,5.96
2021-03-13,TW,Taipei,uvi,25,1.0,10.0,6.0,105.73
2021-05-03,TW,Taipei,uvi,21,1.0,9.0,5.0,92.29
2021-08-01,TW,Taipei,uvi,11,1.0,5.0,2.0,10.55
2021-03-01,TW,Taipei,uvi,22,1.0,6.0,5.0,32.84
2021-07-15,TW,Taipei,uvi,19,1.0,11.0,7.0,108.30
2021-08-20,TW,Taipei,uvi,24,1.0,10.0,6.0,72.59
2021-09-13,TW,Taipei,uvi,27,1.0,9.0,4.0,62.17
2021-09-19,TW,Taipei,uvi,22,1.0,9.0,7.0,75.84
2021-02-01,TW,Taipei,uvi,26,1.0,6.0,3.0,23.58
2021-03-31,TW,Taipei,uvi,22,1.0,4.0,2.0,13.94
2021-05-21,TW,Taipei,uvi,26,2.0,9.0,6.0,49.35
2021-07-19,TW,Taipei,uvi,27,1.0,10.0,6.0,91.03
2021-08-13,TW,Taipei,uvi,18,1.0,11.0,3.0,115.59
2021-01-20,TW,Taipei,uvi,22,1.0,7.0,5.0,44.70
2021-04-18,TW,Taipei,uvi,26,1.0,9.0,4.0,94.95
2021-07-05,TW,Taipei,uvi,30,1.0,12.0,4.0,91.09
2021-01-06,TW,Taipei,uvi,13,1.0,2.0,1.0,0.77
2021-03-18,TW,Taipei,uvi,18,1.0,8.0,3.0,33.24
2021-04-01,TW,Taipei,uvi,22,1.0,6.0,3.0,19.94
2021-06-14,TW,Taipei,uvi,30,2.0,10.0,5.0,68.61
2021-06-26,TW,Taipei,uvi,14,1.0,9.0,3.0,61.32
2021-02-10,TW,Taipei,uvi,25,1.0,8.0,3.0,47.50
2021-03-10,TW,Taipei,uvi,24,1.0,7.0,3.0,37.81
2021-08-26,TW,Taipei,uvi,29,1.0,11.0,6.0,80.30
2021-08-30,TW,Taipei,uvi,22,1.0,11.0,7.0,111.71
2021-09-10,TW,Taipei,uvi,22,1.0,12.0,6.0,145.13
2021-02-26,TW,Taipei,uvi,21,1.0,5.0,2.0,19.33
2021-02-28,TW,Taipei,uvi,19,1.0,4.0,2.0,5.56
